,index,NewsId,Ticker,NewsTitle,NewsFullContent,PublicDate,len,word_len
116,230429,282507,GAS,GAS - Thay đổi người được ủy quyền CBTT,  Theo đó bà Chu Thị Trung – trưởng ban hợp tác quốc tế và Quan hệ nhà đầu tư là người được GAS ủy quyền làm người công bố thông tin kể từ ngày 29 2 2016     Tải file gốc        ,2016-02-25 13:47:00.000,178,6
117,230788,282869,GAS,GAS - Quyết định thay đổi niêm yết,  Điều 1  Chấp thuận cho Tổng Công ty Khí Việt Nam CTCP được thay đổi niêm yết với nội dung như sau     Loại chứng khoán  cổ phiếu phổ thông    Mã chứng khoán  GAS    Mệnh giá  10 000 đồng  cổ phiếu    Số lượng chứng khoán trước khi thay đổi niêm yết  1 895 000 000 cổ phiếu  Một tỷ tám trăm chín mươi lăm triệu cổ phiếu     Số lượng chứng khoán thay đổi niêm yết  18 950 000 cổ phiếu  Mười tám triệu chín trăm năm mươi ngàn cổ phiếu     Giá trị chứng khoán thay đổi niêm yết  theo mệnh giá   189 500 000 000 đồng     Một trăm tám mươi chín tỷ năm trăm triệu đồng     Tổng số lượng chứng khoán sau khi thay đổi niêm yết  1 913 950 000  Một tỷ chín trăm mười ba triệu chín trăm năm mươi ngàn cổ phiếu     Tổng giá trị chứng khoán niêm yết sau khi thay đổi niêm yết  theo mệnh giá      19 139 500 000 000 đồng  Mười chín ngàn một trăm ba mươi chín tỷ năm trăm triệu đồng     Ngày thay đổi niêm yết có hiệu lực  01 03 2016    Lý do thay đổi niêm yết  phát hành cổ phiếu theo chương trình lựa chọn cho người lao động trong công ty     Điều 2  Quyết định này có hiệu lực kể từ ngày ký      Điều 3  Giám đốc Quản lý Thành viên Giám đốc Quản lý và Thẩm định Niêm yết và Tổng Công ty Khí Việt Nam CTCP có trách nhiệm thi hành Quyết định này       Tải file gốc            ,2016-02-29 11:43:00.000,1263,6
118,230905,282980,GAS,GAS - Thay đổi số lượng cổ phiếu có quyền biểu quyết đang lưu hành,  Theo đó số lượng cổ phiếu có quyền biểu quyết đang lưu hành thay đổi như sau         Tải file gốc        ,2016-03-01 09:43:00.000,107,5
119,231199,283266,GAS,GAS - Thông qua tạm ứng cổ tức đợt 2 tỷ lệ 20%,  Theo đó Hội đồng quản trị thông qua kế hoạch tổ chức ĐHĐCĐ thường niên năm 2016  Ngày đăng ký cuối cùng vào 18 3 2016  ngày tổ chức đại hội dự kiến vào 15 4 2016     Ngoài ra Hội đồng quản trị phê duyệt tạm ứng cổ tức đợt 2 2015  bằng 20  vốn điều lệ     Ngày đăng ký cuối cùng hưởng quyền nhận cổ tức vào 18 3 2016    Ngày bắt đầu thanh toán cổ tức  13 4 2016    Tải file gốc        ,2016-03-02 16:54:00.000,386,6
120,231416,283477,GAS,GAS - Bị nhắc nhở chậm công bố thay đổi số lượng CP có quyền biểu quyết,  Ngày 29 1 GAS báo cáo với UBCKNN kết quả phát hành cổ phiếu theo chương trình lựa chọn cho người lao động trong Công ty     Ngày 29 2 Sở Giao dịch Chứng khoán Tp HCM đã nhận được CBTT thay đổi số lượng CP có quyền biểu quyết đang lưu hành của GAS     Căn cứ theo Điêu 1 Khoản 9 Thông 155 2015 TT BTC Công ty đã chậm công bố thông tin thay đổi số lượng cổ phiếu có quyền biểu quyết đang lưu hành     Ngày 4 2 UBCKNN có công văn xác nhận kết quả phát hành cổ phiếu theo chương trình lựa chọn cho người lao động của GAS  Ngày 25 2 2016 GAS nộp hồ sơ thay đổi đăng ký niêm yết cho số cổ phiesu phát hành thêm     Căn cứ theo Khoản 8 Điều 37 Thông tư 162 TT BTC công ty đã chậm nộp hồ sơ thay đổi đăng ký niêm yết theo quy định     Sở nhắc nhở và đề nghị Côn gty nghiêm chỉnh chấp hành nghĩa vụ công bố thông tin và các quy định khác về TTCK đối với tổ chức niêm yết     Tải file gốc        ,2016-03-04 09:46:00.000,888,6
121,231651,283728,GAS,GAS - 22/3 GDKHQ trả cổ tức đợt 2/2015 và tham dự ĐHĐCĐ thường niên năm 2016,  Tổ chức niêm yết   Tổng Công ty Khí Việt Nam CTCP    Mã chứng khoán   GAS    Loại chứng khoán   Cổ phiếu phổ thông    Mệnh giá   10 000 đồng  mười nghìn đồng     Ngày giao dịch không hưởng quyền  17 03 2016    Ngày đăng ký cuối cùng   18 03 2016    Lý do và mục đích  Tạm ứng cổ tức đợt 2 năm 2015 bằng tiền mặt và tổ chức ĐHCĐ thường niên năm 2016    1  Tạm ứng cổ tức đợt 2 năm 2015 bằng tiền mặt       Tỷ lệ thực hiện   20  mệnh giá  01 cổ phiếu được nhận 2 000 đồng     Thời gian thanh toán   13 04 2016      Địa điểm thực hiện       Đối với chứng khoán lưu ký  Người sở hữu làm thủ tục nhận cổ tức tại các Thành viên lưu ký nơi mở tài khoản lưu ký     Đối với chứng khoán chưa lưu ký  Người sở hữu làm thủ tục nhận cổ tức tại Trụ sở chính Tổng Công ty Khí Việt Nam CTCP  vào các ngày làm việc trong tuần bắt đầu từ ngày 13 04 2016  và xuất trình Chứng minh nhân dân 2       Đại hội cổ đông thường niên năm 2016       Tỷ lệ thực hiện  1 1  01 cổ phiếu – 01 quyền biểu quyết     Thời gian thực hiện  dự kiến ngày 15 04 2016    Địa điểm thực hiện  tại trụ sở chính của PV Gas    Nội dung của Đại hội  sẽ thông báo trong thư mời họp           ,2016-03-07 15:01:00.000,1146,6
122,231949,284025,GAS,PV Gas đặt mục tiêu đạt lợi nhuận 8.500 tỷ đồng,  Tuy nhiên kế hoạch trên được xây dựng trên cơ sở giá dầu thô là 60USD thùng và tỷ giá 1USD=22 500 VNĐ     Trong năm nay PV Gas chuẩn bị sẵn sàng để tiếp nhận đưa vào khai thác vận hành an toàn hệ thống khí mới đấu nối Thiên Ưng vào dự án Nam Côn Sơn 2 giai đoạn 1 cấp bù khí ẩm Nam Côn Sơn cho Dinh Cố     Lấy lĩnh vực khí và dịch vụ khí làm trọng tâm PV Gas tiếp tục rà soát điều chỉnh danh mục loại hình vốn đầu tư phù hợp đảm bảo hiệu quả  Trong kinh doanh LPG mục tiêu của PV Gas là tập trung phát triển các kênh phân phối nhất là bán dân dụng để gia tăng hiệu quả phấn đấu cùng với các đơn vị thành viên đáp ứng trên 70  nhu cầu LPG cả nước góp phần bình ổn giá cho thị trường trong nước         ,2016-03-09 13:43:00.000,703,7
123,232186,284266,GAS,GAS -  Thành viên BKS đăng ký bán 11.500 CP,  Tên người thực hiện giao dịch  Phạm Đình Đạt    Mã chứng khoán  GAS    Chức vụ hiện nay tại tổ chức niêm yết  Thành viên BKS    Số lượng cổ phiếu nắm giữ trước khi thực hiện giao dịch  11 500 CP    Số lượng cổ phiếu đăng ký bán  11 500 CP    Số lượng cổ phiếu nắm giữ sau khi thực hiện giao dịch  0 CP    Mục đích thực hiện giao dịch  Chi tiêu cá nhân    Phương thức thực hiện giao dịch  Khớp lệnh    Thời gian thực hiện giao dịch  từ ngày 14 3 2016 đến ngày 12 4 2016    Tải file gốc        ,2016-03-11 09:23:00.000,495,6
124,232279,284353,GAS,"GAS - 30/1/2017 giao dịch bổ sung 18,95 triệu CP",  Tổ chức niêm yết  Tổng Công ty Khí Việt Nam CTCP    Trụ sở chính  Tòa nhà PV Gas Tower số 673 Nguyễn Hữu Thọ xã Phước Kiển huyện Nhà Bè Tp  Hồ Chí Minh    Điện thoại  08 3781 6777 Fax  08 3781 5666    Được thay đổi niêm yết  theo Quyết định số 81 QĐ SGDHCM ngày 26 02 2016  tại Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh với nội dung như sau     Loại chứng khoán   Cổ phiếu phổ thông    Mã chứng khoán   GAS    Mệnh giá   10 000 đồng    Số lượng chứng khoán thay đổi niêm yết   18 950 000 cổ phiếu    Lý do thay đổi niêm yết  phát hành cổ phiếu theo chương trình lựa chọn cho người lao động trong công ty     Tổng số lượng chứng khoán sau khi thay đổi niêm yết  1 913 950 000 cổ phiếu    Tổng giá trị chứng khoán niêm yết sau khi thay đổi niêm yết  theo mệnh giá   19 139 500 000 000 đồng     Ngày thay đổi niêm yết có hiệu lực  01 03 2016    Ngày chính thức giao dịch  30 01 2017            ,2016-03-11 15:08:00.000,898,6
125,232467,284541,GAS,GAS - Bà Hồ Thị Ái Thanh đăng ký bán 6.100 CP,  Tên người thực hiện giao dịch  Hồ Thị Ái Thanh    Mã chứng khoán  GAS    Chức vụ hiện nay tại tổ chức niêm yết  Thành viên BKS    Số lượng cổ phiếu nắm giữ trước khi thực hiện giao dịch  55 100 CP    Số lượng cổ phiếu đăng ký bán  6 100 CP    Số lượng cổ phiếu nắm giữ sau khi thực hiện giao dịch  49 000 CP    Mục đích thực hiện giao dịch  tiêu dùng cá nhân    Phương thức thực hiện giao dịch  Khớp lệnh    Thời gian thực hiện giao dịch  từ ngày 17 3 2016 đến ngày 15 4 2016    Tải file gốc        ,2016-03-14 16:08:00.000,502,6
126,233223,285272,GAS,"GAS - Đã mua thành coogn 15,12 triệu CP CNG",  Theo đó GAS đã chào mua công khai thành công 15 120 000 cổ phiếu chiếm 56  tổng số cổ phiếu đang lưu hành của Công ty Cổ phần CNG Việt Nam  CNG      Tải file gốc        ,2016-03-18 14:54:00.000,171,5
127,234703,286780,GAS,GAS - Lợi nhuận năm 2015 chỉ bằng 62% so với cùng kỳ,  Đối với BCTC hợp nhất năm 2015 đã kiểm toán lợi nhuận sau thuế đạt 8 832 tỷ đồng chỉ bằng 62  so với cùng kỳ     Trong năm 2014 công ty nhận được khoản doanh thu tiền khí trên bao tiêu của EVN phát sinh trong giai đoạn từ 1 7 2009 đến 31 3 2014 với tổng số tiền 3 898 tỷ đồng làm LNTT tăng tương ứng LNST tăng 3 118 tỷ đồng     Nếu loại trừ nguyên nhân này lợi nhuận năm 2015 giảm khoảng 21  so với cùng kỳ     Nguyên nhân chủ yếu làm cho lợi nhuận giảm là do giá dầu bình quân giảm 48  so với năm 2014 dẫn đến giá bán bình quân một số sản phẩm có xu hướng giảm so với năm 2014     Tải file gốc        ,2016-03-30 15:33:00.000,604,6
128,235252,287326,GAS,GAS - Thông báo tham dự Đại hội đồng cổ đông thường niên năm 2016,  1  Thời gian  07 giờ 30 ngày 15 4 2016  thứ sáu     2  Địa điểm  Hội trường tầng 2 Tòa nhà PV GAS TOWER số 673 đường Nguyễn Hữu Thọ Phước Kiển Nhà Bè Tp  Hồ Chí Minh     3  Thành phần tham dự cuộc họp  Tất cả cổ đông có tên trong danh sách cổ đông chốt ngày 15 03 2016     4  Nội dung chính của cuộc họp  thông qua các vấn đề sau       Bầu Thành viên Hội đồng quản trị     Bầu Kiểm soát viên    Báo cáo sửa đổi Điều lệ    Báo cáo kết quả hoạt động sản xuất kinh doanh năm 2015 Báo cáo tài chính năm 2015 đã được kiểm toán Phưcmg án phân phổi lợi nhuận năm 2015 và Ke hoạch sản xuất kinh doanh và phân phối lợi nhuận năm 2016     Báo cáo hoạt động của HĐQT năm 2015 phương hướng hoạt động năm 2016     Báo cáo hoạt động của BKS năm 2015 phương hướng hoạt động năm 2016  Đề xuất lựa chọn đơn vị kiểm toán độc lập năm 2016     Báo cáo thực hiện tiền lương và thu nhập năm 2015 và kế hoạch tiền lương và thu nhập năm 2016 của Hội đồng quản trị Ban Kiểm soát     Các nội dung khác  nếu có           ,2016-04-04 12:01:00.000,996,6
129,237238,289323,GAS,ĐHCĐ GAS - Dự chi 6.700 tỷ đồng chia cổ tức tỷ lệ 35% năm 2015,  Sáng nay  15 4  Tổng Công ty Khí Việt Nam – CTCP  mã GAS  tổ chức Đại hội đồng cổ đông thường niên năm 2016     Kế hoạch lãi năm nay giảm 20     Báo cáo của HĐQT GAS cho biết năm nay Tổng Công ty sẽ gặp nhiều áp lực như Việt Nam gia nhập FTA TPP nên có khả năng xuất hiện nguồn LPG được hưởng thuế nhập khẩu ưu đãi 0  sẽ cạnh tranh trực tiếp với nguồn LPG nhập khẩu từ Trung Đông  đang chịu thuế suất 5       Bên cạnh đó thời gian dừng cấp khí để bảo dưỡng sửa chữa dài hơn năm trước và nguồn khí giá rẻ sụt giảm sản lượng về bờ hoặc bắt đầu đàm phán và áp dụng giá mua khí mới với chủ mỏ  Ngoài ra các mỏ mới đưa vào hoạt động sản lượng thấp chi phí khấu hao đường ống cao                         Dựa trên phương án giá dầu trung bình 60 USD thùng trong năm nay GAS đặt kế hoạch doanh thu 54 751 tỷ đồng lợi nhuận sau thuế 7 085 tỷ đồng lần lượt giảm 15  và 20  so với kết quả đạt được năm 2015  Tỷ lệ cổ tức 30  cho năm 2016     Trong năm nay GAS cũng đặt mục tiêu cung cấp trên 9 7 tỷ m3 khí cho các hộ tiêu thụ đảm bảo sản lượng LPG cung cấp chiếm 70  thị phần toàn quốc     Chi 6 700 tỷ đồng chia cổ tức tỷ lệ 35  năm 2015    Năm 2015 GAS đạt doanh thu 64 059 tỷ đồng và lợi nhuận sau thuế 8 832 tỷ đồng hoàn thành lần lượt 6  và 8  kế hoạch điều chỉnh     GAS dự chi 6 678 tỷ đồng chia cổ tức năm 2015 với tỷ lệ 35  tăng thêm tỷ lệ 5  so với kế hoạch cổ tức năm 2015  Trong đó GAS đã chi 5 721 tỷ đồng tạm ứng cổ tức 30  và dự kiến chi thêm 957 tỷ đồng chia tiếp cổ tức 5   Theo đó lợi nhuận sau thuế chưa phân phối chuyển sang năm 2016 là 4 289 tỷ đồng     *Tiếp tục cập nhật           ,2016-04-15 09:35:00.000,1595,6
130,237299,289384,GAS,GAS - Lãi trước thuế quý I có thể đạt 1.800 tỷ đồng nếu áp dụng cơ chế giá khí mới,"  Tại Đại hội đồng cổ đông thường niên Tổng Công ty Khí Việt Nam CTCP  mã GAS  ông Lê Như Linh Chủ tịch HĐQT GAS cho biết nếu áp dụng cơ chế giá khí mới sẽ ngay lập tức tác động tích cực tới GAS  Cụ thể lợi nhuận trước thuế quý I 2016 của GAS có thể đạt xấp xỉ 1 800 1 900 tỷ đồng  Tuy nhiên nếu vẫn áp dụng cơ chế như cũ lợi nhuận trước thuế quý I 2016 có thể mất 1 200 tỷ đồng     Về cơ chế giá khí ông Linh cho biết Chính phủ đã phê duyệt cơ chế giá khí cho giai đoạn 2015 2020 sẽ do Chính phủ quyết định  Trước đây khi giá dầu cao Chính phủ ra quy chế giá khí thị trường bằng 46  của giá dầu  Theo ông Linh cơ chế đó không phù hợp khi giá dầu tụt xuống 30 40 USD thùng      ""Chúng tôi ý thức điều này và đã báo cáo Chính phủ về tác động của cơ chế này đối với doanh nghiệp có chức năng đảm bảo an ninh năng lượng như GAS và cũng nhằm đảm bảo lợi ích cổ đông  Chính phủ cũng đã có văn bản thể hiện sự ủng hộ với ngành dầu khí"" ông Linh nói     Theo văn bản này Giá khí bán nếu thấp hơn giá khí mua thì giá thị trường sẽ được coi là giá khí mua ông Linh cho biết                                 ",2016-04-15 11:30:00.000,1097,6
131,238066,290150,GAS,"GAS lãi quý I gần 1.500 tỷ đồng, giảm 44%",  Tổng Công ty Khí Việt Nam CTCP  mã GAS  vừa công bố báo cáo tài chính hợp nhất quý I 2016     Trong quý I GAS đạt 13 984 tỷ đồng doanh thu thuần giảm 10  so với cùng kỳ năm ngoái     Lợi nhuận sau thuế quý I đạt 1 479 tỷ đồng giảm 44  so với cùng kỳ  Trong đó lợi nhuận sau thuế công ty mẹ đạt 1 314 tỷ đồng giảm 49      Theo GAS giá dầu Brent bình quân quý I 2016 là 34 USD thùng giảm 20 USD thùng so với cùng kỳ năm ngoái là nguyên nhân chính khiến lợi nhuận quý này giảm mạnh                         Tại ngày 31 3 2016 tổng tài sản GAS tăng 3 000 tỷ đồng so với đầu năm     Năm nay GAS đặt kế hoạch doanh thu 54 751 tỷ đồng lợi nhuận sau thuế 7 085 tỷ đồng dựa trên phương án giá dầu trung bình 60 USD thùng     Theo chia sẻ của ông Lê Như Linh Chủ tịch HĐQT GAS tại Đại hội đồng cổ đông thường niên 2016 nếu giá dầu 30 USD thùng doanh thu GAS ước đạt 44 000 tỷ đồng lợi nhuận đạt 4 700 tỷ đồng thấp hơn lần lượt 20  và 34  so với kế hoạch đề ra  Với diễn biến giá dầu như hiện tại nhiều khả năng GAS sẽ không hoàn thành kế hoạch kinh doanh đề ra cho năm 2016         ,2016-04-21 10:47:00.000,1073,6
132,238654,290738,GAS,GAS - Bà Hồ Thị Ái Thanh giao dịch bất thành,  Tên người thực hiện giao dịch  Hồ Thị Ái Thanh    Mã chứng khoán  GAS    Chức vụ hiện nay tại tổ chức niêm yết  Thành viên BKS    Số lượng cổ phiếu nắm giữ trước khi thực hiện giao dịch  55 100 CP    Số lượng cổ phiếu đăng ký bán  6 100 CP    Số lượng cổ phiếu đã bán  0 CP    Số lượng cổ phiếu nắm giữ sau khi thực hiện giao dịch  55 100 P    Phương thức thực hiện giao dịch  Khớp lệnh    Thời gian thực hiện giao dịch  từ ngày 15 3 2016 đến ngày 15 4 2016    Lý do không giao dịch hết cổ phiếu đã đăng ký  không khớp lệnh    Tải file gốc        ,2016-04-25 15:21:00.000,551,6
133,243072,295146,GAS,GAS vận hành đường ống dẫn khí Nam Côn Sơn 2,Ngày 31 5 Tổng Công ty khí Việt Nam  PV GAS mã GAS  và các đối tác đã tổ chức Lễ nghiệm thu và bàn giao đưa vào sử dụng đường ống dẫn khí Nam Côn Sơn 2 – giai đoạn 1 phương án bypass     Đây là dự án đã được triển khai từ năm 2011  Đến năm 2013 Tập đoàn Dầu khí Việt Nam  PVN  và PV GAS đã tiến hành phân kỳ đầu tư dự án thành 2 giai đoạn     Trong đó giai đoạn 1 của dự án đầu tư hệ thống thu dẫn khí khoảng 151 km từ giàn Thiên Ưng đến khu vực giàn BK4A với tổng mức đầu tư 402 61 triệu USD  tương đương 8 460 tỷ đồng  nhằm thu gom khí Đại Hùng đang bị đốt bỏ lãng phí gây ô nhiễm môi trường với lưu lượng gần 1 triệu m3 ngày     Tuy nhiên đến tháng 3 2015 PVN đã thông qua chủ trương về việc triển khai đấu nối đường ống 16 thuộc dự án Đại Hùng trực tiếp vào đường ống dẫn khí Nam Côn Sơn 2 giai đoạn 1  không xử lý trên giàn Thiên Ưng  để đưa khí Đại Hùng về bờ  gọi là phương án bypass   Đồng thời dự án phát triển mỏ Thiên Ưng được giãn tiến độ hoàn thành sang năm nay     Đến ngày 5 12 2015 dòng khí đầu tiên từ mỏ Đại Hùng đã được đưa vào đường ống dẫn khí Nam Côn Sơn 2 – giai đoạn 1 và đến ngày hoàn thành chạy thử có tải vào ngày 14 12 2015 theo phương án bypass     Theo đó PV GAS khẳng định đã đảm bảo vận chuyển khí Đại Hùng đang bị đốt bỏ lãng phí về bờ cung cấp khí cho các hộ tiêu thụ tại khu vực miền Đông Nam Bộ     Đồng thời dự án này cũng tạo cơ sở hạ tầng kích thích thăm dò khai thác dầu khí vùng nước sâu bể Nam Côn Sơn tạo hạ tầng kỹ thuật cho việc nhập khẩu khí trong tương lai và xác định chủ quyền lãnh hải biển kinh tế của Việt Nam GAS cho biết   ,2016-05-31 15:28:54.000,1576,6
134,249044,301058,GAS," GAS lãi 6 tháng hơn 3.000 tỷ đồng, giảm 42% ",Tổng Công ty Khí Việt Nam CTCP  mã GAS  vừa công bố báo cáo tài chính hợp nhất quý II 2016     Quý II GAS đạt hơn 15 709 tỷ đồng doanh thu thuần giảm nhẹ 0 4  so với cùng kỳ  Hệ số lợi nhuận gộp doanh thu thuần kỳ này giảm mạnh xuống 16  so với mức 24  của cùng kỳ do giá vốn tăng cao     Lợi nhuận sau thuế cổ đông công ty mẹ đạt 1 691 tỷ đồng giảm mạnh hơn 34      Lũy kế 6 tháng GAS đạt 29 693 3 tỷ đồng doanh thu thuần giảm 5 1   Lợi nhuận sau thuế cổ đông công ty mẹ đạt 3 005 4 tỷ đồng giảm 42  so với cùng kỳ năm ngoái     Năm nay GAS đặt kế hoạch doanh thu 54 751 tỷ đồng lợi nhuận sau thuế 7 085 tỷ đồng dựa trên phương án giá dầu trung bình 60 USD thùng     Như vậy sau 6 tháng GAS hoàn thành 54  kế hoạch doanh thu 42  kế hoạch lợi nhuận   ,2016-07-21 13:31:30.000,751,6
135,278950,340658,GAS,GAS đặt kế hoạch kinh doanh thụt lùi,Tại đại hội cổ đông thường niên 2017 của Tổng công ty khí Việt Nam  PV Gas mã CK  GAS  lãnh đạo doanh nghiệp cho biết năm nay kinh tế toàn cầu dự báo tăng trưởng nhưng tốc độ phục hồi chậm và tiềm ẩn nhiều rủi ro  Trong khi đó tại công ty ngày càng có nhiều mỏ đưa khí vào hệ thống công tác điều độ phức tạp  Thêm vào đó giá dầu tiếp tục diễn biến thất thường khó dự đoán nhiều dự án mới có nhu cầu vốn lớn tiến độ sát cần phải tập trung và huy động nguồn lực lớn mới có thể hoàn thành  Do vậy công ty dự kiến doanh thu đạt 51 479 tỷ đồng hợp nhất thấp hơn so với con số 60 524 tỷ đồng đạt được năm 2016  Kế hoạch lợi nhuận sau thuế năm 2017 của công ty đạt 5 257 tỷ đồng giảm gần 27  so với thực hiện năm 2016  Kế hoạch dựa trên giả định giá dầu 50 USD một thùng  Như vậy đây cũng là năm thứ hai PV Gas đặt kế hoạch kinh doanh thụt lùi     Năm nay công ty này sẽ thực hiện các dự án thu gom khí như các đường ống khí Nam Côn Sơn 2 giai đoạn 2  Sư Tử Trắng Cá Rồng Đỏ Sao Vàng Đại Nguyệt       Về việc nhập khẩu LNG PVS và đơn vị thành viên sẽ tái khởi động dự án LNG Thị Vải và chọn đối tác hợp tác đầu tư nghiên cứu đồng bộ chuỗi dự án LNG Sơn Mỹ       Hết quý I doanh nghiệp đạt doanh thu trên 15 000 tỷ đồng trong đó doanh thu công ty mẹ trên 14 000 tỷ tăng 7  so với cùng kỳ năm trước  Lợi nhuận sau thuế 1 476 tỷ đồng     Theo lãnh đạo công ty năm 2016 một số dự án lớn triển khai trong điều kiện không thuận lợi thông tin đầu vào nhiều thay đổi việc đưa ra quyết định đầu tư thường bị kéo dài  Thêm nữa là mua bán khí Thái Bình không cùng cơ chế mua vào với giá cố định nhưng lại bán ra thả nổi theo giá dầu khó có hiệu quả khi giá dầu ở mức thấp    Dẫu vậy công ty vẫn đạt doanh thu 60 524 tỷ đồng lợi nhuận sau thuế 7 172 tỷ lần lượt vượt 41  và 38  kế hoạch  Cũng chính nhờ kết quả này đại hội đã thông qua chia cổ tức 40  thay vì 30  như kế hoạch  Trước đó công ty đã chia 23  từ trong năm 2016 và dự kiến chia thêm 17    ,2017-04-17 14:53:42.000,1933,6
136,286123,367708,GAS,GAS chi tới 7.580 tỷ đồng để trả cổ tức năm 2016,Theo thông báo trước đó vào tháng 1 2017 và tháng 4 2017 GAS đã lần lượt thực hiện 2 đợt tạm ứng cổ tức năm 2016 bằng tiền mặt với tỷ lệ tương ứng 23  và 7      Mới đây GAS tiếp tục thông báo thanh toán cổ tức đợt 3 2016 bằng tiền mặt  Cụ thể ngày 29 6 tới Công ty sẽ chốt danh sách cổ đông để trả cổ tức bằng tiền mặt theo tỷ lệ 10  thời gian thanh toán dự kiến từ ngày 24 7     Được biết không chỉ là mã lớn khi đứng ở top 5 cổ phiếu có vốn hóa lớn nhất thị trường  tính tại thời điểm cuối tuần qua vốn hóa của GAS hơn 110 nghìn tỷ đồng  GAS còn được mệnh danh là một trong các ông lớn có mức chi trả cổ tức khá khủng trong những năm gần đây     Thống kê từ năm 2012 đến nay GAS đã trả cổ tức khá cao bằng tiền mặt với năm 2012 là 30  năm 2013 là 42  năm 2014 là 40  năm 2015 là 35    ,2017-06-19 10:41:11.000,787,6
137,291943,473542,GAS,GAS hoàn thành 77% kế hoạch lợi nhuận sau 6 tháng nhờ giá dầu tăng,Lợi nhuận cùa GAS tăng mạnh trong kỳ này là do giá dầu Brent bình quân trong quý II 2017 đạt 50 79 USD thùng cao hơn mức 47 03 USD thùng bình quân của quý II 2016 làm cho giá bán các sản phẩm của GAS cũng tăng theo tương ứng dẫn đến lợi nhuận tăng     Lũy kế 6 tháng GAS đạt 32 573 tỷ đồng doanh thu và 4 087 tỷ đồng lợi nhuận sau thuế tăng 9 7  và 31  so với cùng kỳ năm ngoái     Kế hoạch năm nay của GAS được đặt ra dựa trên giá dầu 50 USD thùng  Với kết quả 6 tháng GAS đã hoàn thành 63  kế hoạch doanh thu và 77 7  kế hoạch lợi nhuận     Tổng tài sản của GAS tăng thêm hơn 3 500 tỷ đồng từ đầu năm cho đến nay lên hơn 60 000 tỷ đồng     Tính đến cuối tháng 6 GAS có 14 500 tỷ đồng tiền và các khoản tương đương tiền  Cùng với khoản tiền gửi tiết kiệm gần 11 500 tỷ đồng lượng tiền của GAS đạt 27 000 tỷ đồng gần chiếm một nửa tổng tài sản doanh nghiệp này   ,2017-07-24 10:15:50.000,863,6
138,298967,660476,GAS,GAS tiếp tục chi gần 1.900 tỷ đồng tạm ứng cổ tức năm 2017,Theo thông báo ngày 18 9 tới đây GAS sẽ tạm ứng cổ tức năm 2017 bằng tiền mặt theo tỷ lệ 10  tương ứng 1 cổ phiếu được nhận 1 000 đồng  Thời gian thanh toán cổ tức dự kiến từ ngày 9 10     Trước đó ngày 24 7 vừa qua Tổng công ty đã thực hiện đợt trả cổ tức lần thứ 3 2016 bằng tiền mặt với tỷ lệ 10   Qua đó tổng mức chia cổ tức trong năm 2016 của GAS lên tới 40  bằng tiền mặt tương ứng tổng mức chi lên tới 7 580 tỷ đồng     Các năm trước đó ông lớn này cũng đã mạnh tay chi trả cổ tức cho cổ đông bằng tiền mặt như năm 2015 với tỷ lệ 35  năm 2014 là 49  năm 2013 là 42        Được biết nửa đầu năm 2017 GAS đạt doanh thu gần 32 539 tỷ đồng tăng 9 17  so với cùng kỳ năm trước và hoàn thành 63 2  kế hoạch cả năm  51 479 tỷ đồng   lợi nhuận sau thuế đạt gần 4 110 tỷ đồng tăng 32 11  so với cùng kỳ năm trước và hoàn thành 78 18  kế hoạch năm  5 257 tỷ đồng   Năm nay Tổng công ty dự kiến chi cổ tức bằng tiền mặt khoảng 30      Tính đến thời điểm 30 6 2017 tổng tài sản của GAS hơn 60 377 tỷ đồng tăng 6 38  so với đầu năm trong đó tiền và các khoản tương đương tiền hơn 14 515 tỷ đồng tăng hơn 977 tỷ đồng tương ứng tăng 7 22  so với đầu năm  đầu tư tài chính ngắn hạn tăng mạnh 95 35  so với đầu năm lên 11 523 tỷ đồng   ,2017-09-06 11:29:14.000,1226,6
