,index,NewsId,Ticker,NewsTitle,NewsFullContent,PublicDate,len,word_len
641,330462,1731444,CTG,"Vietbank có 2 kịch bản tăng trưởng nhưng đều khiêm tốn, thậm chí ""phú quý giật lùi""","theo báo cáo đã được kiểm toán năm 2017 lợi nhuận trước thuế của vietbank bất ngờ tăng vọt lên 263 tỷ gấp 3 7 lần năm 2016 và vượt xa kế hoạch năm là 228 tỷ  trong đó đóng góp lớn đến từ mức tăng trưởng 67 6% của thu nhập lãi thuần      tuy vậy năm 2018 vietbank lại đưa ra 2 kịch bản trong đó một là ""tối thiểu"" một là ""phấn đấu"" và cả hai đều khá khiêm tốn so với tăng trưởng đạt được trong năm 2017 cụ thể lợi nhuận trước thuế ở mức 97 tỷ đồng và mục tiêu phấn đấu là 300 tỷ đồng  chênh lệch khá lớn giữa 2 kế hoạch      ở kịch bản thứ nhất kế hoạch kinh doanh tối thiểu mà vietbank đặt ra dựa trên điều kiện chỉ tiêu tăng trưởng tín dụng năm 2018 là 11% là mức mà nhnn giao     tổng tài sản dự kiến đạt 48 000 tỷ đồng tăng 16% so với đầu năm  dư nợ cho vay dự kiến đạt 31 900 tỷ đồng huy động từ khách hàng là 39 900 tỷ đồng tăng lần lượt 11% và 27%  lợi nhuận trước thuế tối thiểu đạt được sẽ ở mức 97 tỷ đồng thấp hơn nhiều so với năm 2017     kịch bản thứ hai là kế hoạch kinh doanh ""phấn đấu"" với điều kiện nhnn chấp thuận cho tăng trưởng tín dụng lên đến 32%  nếu vậy tổng tài sản dự kiến tăng 30% đạt 54 000 tỷ đồng huy động vốn tăng 51% lợi nhuận trước thuế tăng 14% đạt 300 tỷ đồng      ngoài lợi nhuận trong năm 2018 vietbank cũng có kế hoạch hoàn tất và triển khai phương án cơ cấu lại gắn với xử lý nợ xấu giai đoạn 2016 2020 hoàn tất thủ tục thành lập thêm 18 điểm giao dịch  5 chi nhánh và 13 phòng giao dịch  trên toàn quốc     là một ngân hàng nhỏ với tài sản dưới 50 nghìn tỷ vốn điều lệ 3 200 tỷ nhưng vietbank đang có ý định mua đứt tòa nhà lim ii  đây là một thông tin khá gây bất ngờ bởi dự kiến ngân hàng sẽ phải chi khoảng 1 400 tỷ đồng để đầu tư cho bất động sản này      qua tìm hiểu tòa nhà lim ii là tài sản thuộc sở hữu của công ty tnhh thương mại dịch vụ chợ đũi được thành lập năm 2011 do công ty bất động sản nhất khang và ctcp đầu tư phát triển hoa lâm góp vốn  trong đó tập đoàn hoa lâm được sáng lập bởi vợ chồng ông dương ngọc hòa  chủ tịch hđqt vietbank  bắt đầu tham gia vào thị trường tài chính khi đầu tư số vốn lớn tại vietbank từ năm 2006    ",2018-04-10 16:50:02.000,2086,8
642,331269,1752241,BID,"BIDV đặt kế hoạch lãi 9.300 tỷ năm 2018, tập trung bán vốn cho đối tác ngoại",ngân hàng tmcp đầu tư và phát triển việt nam  bidv  vừa công bố tài liệu đại hội đồng cổ đông  đhđcđ  năm 2018     theo tài liệu năm 2017 bidv đã hoàn thành các chỉ tiêu kế hoạch kinh doanh năm 2017 do đhđcđ giao  cụ thể tổng tài sản đạt 1 202 284 tỷ đồng tăng 19 5% so với năm 2016 duy trì vị thế là ngân hàng có quy mô dẫn đầu hệ thống ngân hàng thương mại     nguồn vốn huy động tăng trưởng 19 7% trong đó huy động vốn từ tổ chức dân cư  riêng ngân hàng  tăng trưởng 17 4%; dư nợ tín dụng và đầu tư tăng 21 4% trong đó dư nợ tín dụng riêng ngân hàng tăng trưởng 17%; nợ xấu riêng ngân hàng ở mức 1 44%; lợi nhuận trước thuế đạt 8 665 tỷ đồng     về tăng vốn điều lệ năm qua cấu phần esop và phát hành cổ phiếu từ nguồn lợi nhuận còn lại chưa được cơ quan có thẩm quyền phê duyệt; cấu phần phát hành cổ phiếu riêng lẻ cho nhà đầu tư phát hành cho nhà đầu tư chiến lược đang được trình cơ quan quản lý nhà nước xem xét phê duyệt theo quy định; cấu phần phát hành trái phiếu chuyển đổi được các nhà đầu tư quan tâm nhưng chỉ thuận lợi khi bidv đã lựa chọn được cổ đông chiến lược     năm 2018 bidv đặt mục tiêu tín dụng tăng trưởng tối đa 17% và trong giới hạn được nhnn giao; huy động vốn tăng trưởng 17%; tỷ lệ nợ xấu mục tiêu dưới 2%     đáng chú ý bidv đặt kế hoạch lợi nhuận trước thuế đạt 9 300 tỷ đồng năm 2018 tăng 7 3% so với năm 2017     ngoài ra ngân hàng này cũng dự định chia cổ tức năm 2017 với tỷ lệ 7% bằng tiền mặt    hđqt bidv cho biết năm 2018 ngân hàng sẽ tập trung thực hiện tăng vốn điều lệ từ phát hành cổ phiếu cho nhà đầu tư nước ngoài  bao gồm nhà đầu tư chiến lược và nhà đầu tư tài chính  và thực hiện các biện pháp tăng vốn khác     cùng với đó là thực hiện phương án cơ cấu bidv gắn với xử lý nợ xấu đến năm 2020 trong đó đặc biệt chú trọng nâng cao chất lượng tài sản kiểm soát chất lượng tín dụng thông qua các biện pháp thu hồi nợ quá hạn nợ bán vamc kiểm soát giới hạn tín dụng đối với những ngành nghề có hệ số rủi ro cao; chuyển dịch cơ cấu tín dụng theo đúng định hướng     phía bidv cho hay ngân hàng này sẽ tập trung gia tăng và củng cố chất lượng nền khách hàng đặc biệt là phân khúc khách hàng bán lẻ và smes; giảm dần mức độ tập trung vào nhóm các khách hàng lớn có mức độ rủi ro cao  đồng thời đẩy mạnh các nguồn thu phi tín dụng đặc biệt tập trung phát triển thu dịch vụ ròng nhằm cải thiện cơ cấu thu nhập ròng     giống như nhiều ngân hàng thương mại khác bidv cũng ưu tiên phát triển chiến lược ngân hàng số  digital banking  trên tất cả các mặt hoạt động kinh doanh quy trình sản phẩm kênh phân phối   ,2018-04-13 09:02:52.000,2550,7
643,335460,1806415,FPT,"Không còn “gà đẻ trứng vàng”, doanh thu quý I của FPT giảm một nửa",tập đoàn fpt vừa chính thức công bố kết thúc quý i/2018 fpt ghi nhận doanh thu đạt 4 751 tỷ đồng tương đương 104% kế hoạch lũy kế lợi nhuận trước thuế đạt 781 tỷ đồng tương đương 118% kế hoạch lũy kế     như vậy so với quý i năm 2017 doanh thu và lợi nhuận trước thuế tăng lần lượt 22% và 34% trong điều kiện so sánh tương đương  năm 2017 hợp nhất kết quả kinh doanh của fpt retail và synnex fpt theo phương pháp vốn chủ sở hữu đối với công ty liên kết      trong khi đó trong điều kiện so sánh với số liệu thực tế cùng kỳ năm 2017  năm 2017 hợp nhất toàn bộ fpt retail và synnex fpt  thì doanh thu giảm 51%  tuy vậy lợi nhuận trước thuế tăng 21% so với cùng kỳ     với kết quả này quý i/2018 lợi nhuận sau thuế của fpt đạt 653 tỷ đồng tăng 21% so với cùng kỳ  lợi nhuận sau thuế của cổ đông công ty mẹ tăng 23% đạt 509 tỷ đồng và lãi cơ bản trên cổ phiếu  eps  đạt 959 đồng tăng 23%  bên cạnh đó tỷ suất lợi nhuận đạt 16 4% tăng gấp 2 5 lần so với cùng kỳ     đóng góp vào doanh thu và lợi nhuận của fpt khối công nghệ đã ghi điểm khi ghi nhận doanh thu và lợi nhuận trước thuế đạt lần lượt 2 453 tỷ đồng và 250 tỷ đồng tăng tương ứng 27% và 37% so với cùng kỳ  trong đó lĩnh vực xuất khẩu phần mềm ghi nhận doanh thu trong quý i đạt 1 675 tỷ đồng tăng 28%  lợi nhuận trước thuế trong kỳ đạt 235 tỷ đồng tăng 24%     trong quý i năm 2018 fpt tiếp tục ký hợp đồng phần mềm cho giai đoạn tiếp theo  giai đoạn 2018 2024  trị giá hơn 100 triệu usd với innogy se  thuộc tập đoàn rwe  hợp đồng có giá trị lớn nhất trong lịch sử 30 năm của fpt  fpt sẽ cung cấp các giải pháp trên nền tảng công nghệ sap iot và các nền tảng chuyển đổi số cho innogy se     khối viễn thông ghi nhận doanh thu tăng 15% đạt 2 009 tỷ đồng trong khi đó lợi nhuận trước thuế đạt 339 tỷ đồng tăng 15%     báo cáo kinh doanh của fpt cũng cho thấy toàn cầu hóa tiếp tục là động lực tăng trưởng quan trọng của công ty  kết thúc quý i năm 2018 thị trường nước ngoài của fpt ghi nhận kết quả khả quan với 1 827 tỷ đồng doanh thu tăng 29% và 272 tỷ đồng lợi nhuận trước thuế tăng 36% so với cùng kỳ năm trước     với hướng đi tập trung vào chuyển đổi số doanh thu chuyển đổi sổ của fpt tại thị trường nước ngoài đạt 367 tỷ đồng tăng 40% chiếm 22% tổng doanh thu xuất khẩu phần mềm   ,2018-04-27 09:17:23.000,2246,6
644,335990,1816944,SSI,"SSI báo lãi trước thuế hợp nhất quý I đạt 510 tỷ đồng, tăng 40% so với cùng kỳ",công ty cổ phần chứng khoán sài gòn  mã ck ssi  công bố kết quả báo cáo hợp nhất quý i/2018     công ty ghi nhận doanh thu hợp nhất và thu nhập khác quý i/2018 đạt 1 112 tỷ đồng lợi nhuận trước thuế đạt 509 6 tỷ đồng tăng lần lượt 93% và 40% so với cùng kỳ năm ngoái  các hoạt động kinh doanh trong cơ cấu doanh thu của công ty đều có sự tăng trưởng ấn tượng     trong kỳ lãi từ các tài sản tài chính ghi nhận thông qua lãi/lỗ  fvtpl  của ssi đạt 256 9 tỷ đồng tăng mạnh 81 4% so với cùng kỳ  lãi từ các khoản đầu tư nắm giữ đến ngày đáo hạn  htm  cũng tăng 52 6% lên 146 5 tỷ đồng  hoạt động môi giới đem về cho công ty hơn 368 6 tỷ đồng trong quý 1 gấp 3 2 lần cùng kỳ 2017 và bằng 47% của cả năm 2017 vượt doanh thu môi giới cả năm 2017 của các đối thủ như vndirect  344 tỷ  hay mbs  315 tỷ          lãi sau thuế của cổ đông công ty mẹ quý i/2018 đạt 416 tỷ đồng tăng 41% so với cùng kỳ     kết thúc quý i/2018 công ty có mức tổng tài sản hợp nhất là 20 873 5 tỷ đồng tăng trưởng 11% so với mức đầu năm trong đó vốn chủ sở hữu đạt 9 010 5 tỷ đồng     cho vay hoạt động ký quỹ đạt 6 998 tỷ đồng tăng 24% so với số đầu năm   ,2018-05-02 09:55:51.000,1126,8
645,336740,1837678,FPT,FPT chốt danh sách cổ đông trả cổ tức bằng tiền và cổ phiếu thưởng tổng tỷ lệ 30%,ngày 28/5 tới đây fpt sẽ chốt danh sách cổ đông thực hiện chi trả cổ tức còn lại năm 2017 bằng tiền tỷ lệ 15% và phát hành cổ phiếu thưởng từ nguồn lợi nhuận để lại tỷ lệ 15%     chia cổ tức còn lại năm 2017 bằng tiền    tỷ lệ chi trả 15% tương ứng cổ đông sở hữu 1 cổ phiếu được nhận về 1 500 đồng  thời gian thanh toán vào 8/6/2018  như vậy fpt sẽ chi khoảng 800 tỷ đồng tiền mặt trả cổ tức lần này cho cổ đông     năm 2017 fpt đạt 3 528 tỷ đồng lợi nhuận sau thuế trong đó lợi nhuận sau thuế ghi nhận về cho cổ đông công ty mẹ 2931 tỷ đồng  tổng lnst chưa phân phối đến cuối năm đạt trên 5 511 tỷ đồng     trước đó cổ đông fpt đã được tạm ứng cổ tức đợt 1/2017 vào tháng 8/2017 với tỷ lệ 10%  tính cả đợt này fpt chia cổ tức năm 2017 bằng tiền với tổng tỷ lệ 25%     phát hành cổ phiếu thưởng    bên cạnh đó fpt cũng chốt danh sách cổ đông phát hành cổ phiếu thưởng từ nguồn lợi nhuận còn lại để chia cho cổ đông hiện hữu tỷ lệ 15% tương ứng cổ đông sở hữu 20 cổ phiếu được nhận 3 cổ phiếu mới     tổng số cổ phiếu phát hành dự kiến khoảng 80 triệu đơn vị tương ứng giá trị phát hành theo mệnh giá khoảng 800 tỷ đồng  thời gian thực hiện trong tháng 6/2018    ,2018-05-04 07:48:57.000,1163,8
646,336919,1837854,BID,"Hội đồng quản trị BIDV có người phụ trách, điều hành mới",theo đó ông bùi quang tiên được hđqt bidv bầu làm người phụ trách điều hành hoạt động của hđqt thay cho ông trần anh tuấn     trước đó hđqt bidv đã có nghị quyết thông qua việc từ nhiệm chức vụ thành viên hđqt bidv nhiệm kỳ 2017 – 2022 của ông trần anh tuấn kể từ ngày 1/5/2018 để nghỉ hưu theo chế độ     ông bùi quang tiên sinh năm 1959 được bầu vào hội đồng quản trị bidv năm 2017 và là người đại diện cho 30% vốn của nhà nước tại ngân hàng này  trước đó ông công tác tại nhnn từ năm 1982 và giữ chức vụ vụ trưởng vụ thanh toán nhnn từ năm 2008 đến hết tháng 4/2016   ,2018-05-04 13:48:13.000,571,8
647,339458,1880389,BID,"BIDV tìm tổ chức bán đấu giá khoản nợ gần 2.300 tỷ của ""bông hồng vàng"" Phú Yên","ngân hàng tmcp đầu tư và phát triển việt nam  bidv bid  vừa thông báo về việc lựa chọn tổ chức bán đấu giá các khoản nợ của công ty cổ phần thuận thảo nam sài gòn  địa chỉ 100b đường bùi thị xuân phường bến thành quận 1 tp hồ chí minh  và 95 khách hàng cá nhân có liên quan     theo đó giá trị các khoản nợ gốc là hơn 1 208 tỷ đồng và dư nợ lãi hơn 1 070 tỷ đồng     tài sản đảm bảo cho các khoản nợ gồm có 4 tài sản là các bất động sản và cổ phiếu của công ty thuận thảo  gtt   cụ thể    tài sản 1 bất động sản tại địa chỉ 100b đường bùi thị xuân phường bến thành quận 1 tp hồ chí minh   diện tích đất 275 04 m2; diện tích sàn 212 82 m2     tài sản 2 bất động sản tại khu phố 2 thị trấn tân túc huyện bình chánh tp hồ chí minh   số lượng 16 6 ha đất     tài sản 3 bất động sản tại khu phố 4 thị trấn tân túc huyện bình chánh tp hồ chí minh   số lượng 5 4 ha đất     tài sản 4 5 200 000 cổ phiếu công ty cp thuận thảo thuộc sở hữu của bà võ thị thanh     giá khởi điểm mà bidv muốn là 845 tỷ đồng  doanh nghiệp đăng ký làm tổ chức bán đấu giá tài sản phải có tên trong danh sách của bộ tư pháp đồng thời đề xuất phương án đấu giá khả thi chứng minh cơ sở vật chất nơi diễn ra buổi đấu giá và kê khai các hợp đồng đã đấu giá thành công     được biết công ty thuận thảo và thuận thảo nam sài gòn đều là công ty do bà võ thị thanh làm chủ tịch hội đồng quản trị  bà thanh từng được nhận giải thưởng ""bông hồng vàng"" và được biết đến như một nữ doanh nhân phú yên sở hữu hàng loạt bất động sản du lịch tại tuy hòa  tuy nhiên việc đầu tư không hiệu quả tràn lan khiến các doanh nghiệp của bà thanh rơi vào cảnh không còn tiền để thanh toán nợ vay   ",2018-05-18 13:41:35.000,1644,6
648,339594,1880519,MWG,MWG đã tiệm cận đáy?,đi tìm kỳ vọng    dù chỉ có giá hơn 10 0 nhưng đến thời điểm này vẫn có nhiều ctck đưa ra kỳ vọng cho mwg lên đến 16 0 17 0  điều này đang tạo cảm giác cp này đang có giá rất rẻ và nếu mua bây giờ có thể ăn bằng lần trong tương lai  chẳng hạn nếu mua giá 10 0 khi cp tăng lên 15 0 sẽ lãi ngay 50% còn nếu sử dụng margin với tỷ lệ 11 lãi sẽ lên đến 100% tức nhân đôi tài khoản      nhưng đặt trong bối cảnh của ttck hiện nay với diễn biến có phần thất thường cộng với hoạt động của mwg đang gặp thách thức bởi chuỗi bách hóa xanh  bhx  cũng cần phải xem lại      sau khi đóng cửa ở mức giá 9 8 vào ngày 19 4 mwg đã nhanh chóng vượt lên ngưỡng 10 0 và giữ khá vững kể từ đó đến nay  cộng với thông tin liên quan đến bhx tạm không như mong đợi giảm mục tiêu cửa hàng từ 1 000 xuống 500 trong năm nay phải đóng một số cửa hàng đã tạo cảm giác cho nđt rằng cp này đã tạo đáy     dường như những thông tin thiếu tích cực đã được phản ánh dần vào giá cp đặc biệt mwg có tiếng là tổ chức họp các chuyên gia phân tích thường xuyên và cũng không ngại chia sẻ những khó khăn thách thức của mình  tuy nhiên cũng cần biết rằng khi đà giảm được chặn lại có thể cp đã tạo đáy nhưng cũng có thể chỉ đang tạm hồi sức trước khi giảm tiếp     để chặn đà giảm hoặc tạo ra đà tăng những kỳ vọng cần phải xuất hiện đủ mạnh riêng với trường hợp của mwg để cp bốc đầu như những năm trước cần rất nhiều thông tin có sức nặng      nhưng nhìn tại thời điểm hiện tại mwg đang có gì? dường như các chuyện liên quan đến nhà thuốc thâu tóm trần anh có thể không được kể và kiểm nghiệm trong năm 2018 mà phần lớn vẫn tập trung ở bhx  nhưng con đường của bhx chưa rõ ràng khi đã có những ý kiến chỉ ra rằng bán rau bán thịt khác xa so với bán điện thoại điện máy những mảng làm nên tên tuổi cho mwg     những rủi ro tiềm ẩn    từ điện thoại chuyển sang điện máy mwg không gặp quá nhiều khó khăn khi các shop đmx mọc ra liên tục cộng với quảng cáo dội bom để phủ sóng thương hiệu  thậm chí khi chuyển qua thương mại điện tử như vuivui com hệ thống của website này cũng chạy rất trơn tru  nhưng riêng với bhx tính đến thời điểm này các lo ngại và cả những rủi ro đã được chỉ ra rất nhiều     nói không quá bhx là mảng khó nhất so với những mảng khác mwg đã tham gia và thành công  đến thời điểm này một loạt câu hỏi sẽ được đặt ra liệu hạ chỉ tiêu phân nửa xuống 500 cửa hàng mwg có khả năng hoàn thành mà nếu hoàn thành được doanh thu liệu có như kỳ vọng?     một điểm nữa cũng cần biết là trong quá trình phát triển của chuỗi thế giới di động cũng như đmx mwg cho thấy sự lớn mạnh thậm chí càn quét thị phần của các đối thủ  nhưng riêng với bhx không được như vậy khi rất nhiều ông lớn trong nước ngoài nước thập diện mai phục và không thiếu những lợi thế cạnh tranh với đơn vị này      một điểm nữa cũng cần lưu ý là trong suốt một chặng đường giảm gần 30 giá tức từ hơn 13 0 xuống hơn 10 0 phần lớn cung cầu được quyết định bởi dòng tiền nội thậm chí là dòng tiền có tính thị trường luân chuyển liên tục  room sở hữu nước ngoài của mwg vẫn duy trì ở mức 49% không thay đổi trong thời gian này đồng nghĩa với việc chưa có quỹ ngoại nào tiến hành bán ra     mặt khác cũng do hết room nên dù muốn mua nhưng khối ngoại cũng chưa thể gom thêm được hàng  khác với nđt cá nhân sức chịu đựng của nđt tổ chức lớn hơn và nếu mwg vẫn có thể tạo ra được những sự tăng trưởng mạnh mẽ trong dài hạn việc giảm 20 30% trong vài tháng là bình thường  đó chưa kể đến việc cp tăng giá vài năm giảm vài tháng cũng là hệ quả hợp lý      tính đến thời điểm này có thể nói thông tin phản ánh về mwg khá đa dạng tích cực và cả thiếu tích cực nhưng thế giới cung cầu chưa được đa dạng như vậy vì phần lớn dòng tiền từ nđt tổ chức vẫn còn án binh bất động  vài tháng cp không tăng để chờ mwg thử và sai nhưng nếu không kịp đúng trở lại chưa biết chuyện gì sẽ xảy ra trong tương lai     bởi đơn giản cp không có lãi phải bán mà ở đây nguồn cung từ nđt tổ chức chắc chắn sẽ rất lớn  chưa cần giá cp giảm chỉ cần giá không thể tăng do thiếu sức bật trong thời gian dài bất cứ nđt nào cũng sẽ tính đến chuyện đảo danh mục tức bán ra và đi tìm cp khác tiềm năng hơn       ,2018-05-21 08:38:15.000,4110,7
649,339745,1880675,MWG,Thế Giới Di Động liên tiếp đóng cửa hàng bán điện thoại,"công ty cổ phần thế giới di động  mã ck mwg  vừa công bố báo cáo hoạt động 4 tháng đầu năm với tốc độ tăng trưởng cao về cả doanh thu và lợi nhuận  tuy nhiên số lượng cửa hàng thế giới di động tiếp tục sụt giảm      theo báo cáo này quy mô chuỗi đến cuối tháng 4 còn 1 065 cửa hàng giảm 6 cửa hàng so với cuối tháng 1  tính chung 4 tháng đầu năm thế giới di động đã đóng cửa 7 cửa hàng lần đầu tiên sau nhiều năm liên tiếp mở rộng quy mô     theo đánh giá của công ty chứng khoán tp hcm  hsc  tăng trưởng doanh thu bình quân mỗi cửa hàng thế giới di động gần như là 0%     chuỗi này có hơn 1 000 cửa hàng nằm tại hầu hết những vị trí giao thông đông đúc ở các thành phố cấp 1 và cấp 2  tuy nhiên công ty đã ngừng mở mới kể từ cuối tháng 12 năm ngoái do rủi ro chồng chéo giữa các cửa hàng hiện hữu      sau 4 tháng đầu năm chuỗi thế giới di động ghi nhận doanh thu hơn 12 400 tỷ đồng chỉ tăng 5% so với cùng kỳ  trong khi điện máy xanh với sự đóng góp của trần anh ghi nhận hơn 16 300 tỷ doanh thu tăng 77%      bách hóa xanh chuỗi cửa hàng được vọng sẽ trở thành động lực cho thế giới di động trong 3 năm tới tăng trưởng gấp 4 lần về doanh thu trong 4 tháng đầu năm  tuy nhiên con số tuyệt đối chỉ tương đương 5 3% doanh thu điện máy xanh          sau thời gian dài phụ thuộc vào chuỗi thế giới di động công ty này bắt đầu giảm dần quy mô của chuỗi chuyển trọng tâm tăng trưởng giai đoạn hiện tại sang điện máy xanh và chuẩn bị cho sự vươn lên của bách hóa xanh      công ty muốn đưa chuỗi bách hóa trở thành mảng kinh doanh lớn hiệu quả và doanh thu gấp đôi chuỗi điện máy     nếu điều này thành công thì chúng tôi sẽ phát triển đến mức 'khủng khiếp' và vượt xa mục tiêu doanh thu 86 400 tỷ đồng lãnh đạo thế giới di động từng khẳng định hồi đầu năm     dù vậy kế hoạch này đang bộc lộ những điểm không chắc chắn khi mà thế giới di động nhận định bách hóa xanh là phân khúc ""vừa làm vừa sửa sai""      ""có vẻ như việc triển khai một kế hoạch mở rộng nhanh chóng như chuỗi bách hóa xanh đã dẫn đến một số điều chỉnh đối với mô hình ban đầu trong bối cảnh công ty vẫn vừa làm vừa rút kinh nghiệm"" báo cáo của công ty chứng khoán bản việt đánh giá     chủ tịch nguyễn đức tài cũng từng thừa nhận việc đưa bách hóa xanh đi sâu vào các khu dân cư là bước đi hơi vội vàng khi thương hiệu chưa đủ mạnh     vì vậy kế hoạch cho chuỗi này mới đây đã giảm mục tiêu từ 1 000 cửa hàng xuống còn 500 cửa hàng trong năm 2018  tính đến hết tháng 4 thế giới di động đã mở 367 cửa hàng tương đương 73 4% kế hoạch   ",2018-05-21 15:07:34.000,2498,7
650,339785,1890714,FPT,"4 tháng, FPT báo lợi nhuận trước thuế 1.094 tỷ đồng, tăng 34% so với cùng kỳ",thông tin mới từ ctcp fpt cho biết kết thúc 4 tháng đầu năm fpt ghi nhận doanh thuđạt 6 526 tỷ đồng tương đương 106% kế hoạch lũy kế lợi nhuận trước thuế  lntt  đạt 1 094 tỷ đồng tương đương 118% kế hoạch lũy kế     so với cùng kỳ doanh thu và lntt tăng lần lượt 22% và 34% trong điều kiện so sánh tương đương  năm 2017 hợp nhất kết quả kinh doanh của fpt retail và synnex fpt theo phương pháp vốn chủ sở hữu đối với công ty liên kết   trong điều kiện so sánh với số liệu thực tế cùng kỳ năm 2017  năm 2017 hợp nhất toàn bộ fpt retail và synnex fpt  doanh thu giảm 50% và lntt tăng 21% so với cùng kỳ     về kết quả hoạt động của từng khối kinh doanh chính khối công nghệ ghi nhận doanh thu và lntt đạt lần lượt 3 433 tỷ đồng và 369 tỷ đồng tăng tương ứng 28% và 36% so với cùng kỳ     trong đó lĩnh vực xuất khẩu phần mềm ghi nhận doanh thu trong 4 tháng đầu năm 2018 đạt 2 268 tỷ đồng tăng 27%  lợi nhuận trước thuế trong kỳ đạt 336 tỷ đồng tăng 25%     khối viễn thông ghi nhận doanh thu tăng 15% đạt 2 709 tỷ đồng trong khi đó lntt đạt 455 tỷ đồng tăng 12%     trong khi đó thị trường nước ngoài của fpt ghi nhận 2 453 tỷ đồng doanh thu tăng 25% và 378 tỷ đồng lntt tăng 33% so với cùng kỳ năm trước  hiện doanh thu từ thị trường nước ngoài đóng góp 38% tổng doanh thu toàn tập đoàn tăng 22% so với cùng kỳ     kết thúc 4 tháng đầu năm lợi nhuận sau thuế của fpt đạt 919 tỷ đồng tăng 21% so với cùng kỳ  lợi nhuận sau thuế của cổ đông công ty mẹ tăng 25% đạt 726 tỷ đồng và lãi cơ bản trên cổ phiếu  eps  đạt 1 367 đồng tăng 24%  bên cạnh đó tỷ suất lợi nhuận đạt 16 8% bằng 2 4 lần so với cùng kỳ   ,2018-05-21 16:10:30.000,1604,6
