,index,NewsId,Ticker,NewsTitle,NewsFullContent,PublicDate,len,word_len
1143,368889,2549475,BID,BIDV (BID) thông qua việc phát hành hơn 603 triệu cổ phiếu cho KEB Hana Bank của Hàn Quốc,Theo đó BIDV dự kiến phát hành hơn 603 3 triệu cổ phiếu cho KEB Hana Bank của Hàn Quốc  Thời điểm phát hành dự kiến năm 2018 2019  Số cổ phiếu này sẽ không được chuyển nhượng trong thời hạn 5 năm kể từ ngày nhà đầu tư lần đầu tiên trở thành cổ đông của BIDV     Sau phát hành BIDV dự kiến sẽ tăng vốn điều lệ từ hơn 34 187 tỷ đồng lên hơn 40 220 tỷ đồng  Cơ cấu cổ đông của BIDV hiện gồm 4 72  thuộc về cổ đông ngoài nhà nước còn 95 28  là cổ đông Nhà nước  Sau khi phát hành cổ đông Nhà nước sẽ giảm tỷ lệ sở hữu về 80 99  cổ đông nước ngoài chiếm 15  và cổ đông ngoài nhà nước khác là 4 01      Toàn bộ số tiền dự kiến thu được từ đợt phát hành sẽ được dùng để bổ sung vốn kinh doanh được phân bổ sử dụng vào các lĩnh vực hoạt động kinh doanh của BIDV với cơ cấu hợp lý và đảm bảo sử dụng vốn có hiệu quả an toàn tối đa hóa lợi ích cho các cổ đông     Năm 2018 BIDV đặt mục tiêu tăng trưởng tín dụng 14  lợi nhuận trước thuế 9 300 tỷ đồng và nợ xấu dưới 2   BIDV ghi nhận tổng thu nhập hoạt động đạt 32 865 tỷ đồng tăng 18 3  so với cùng kỳ năm trước  lợi nhuận trước thuế đạt 7 254 tỷ đồng tăng 30 6  so với cùng kỳ năm trước và hoàn thành 78  kế hoạch kinh doanh năm 2018  Tín dụng tăng gần 11 8  còn tỷ lệ nợ xấu là 1 75      Cuối tuần qua BIDV đã công bố quyết định bổ nhiệm ông Phan Đức Tú Thành viên HĐQT kiêm Tổng giám đốc vào vị trí Chủ tịch HĐQT Ngân hàng chiếc ghế đã bỏ trống trong 26 tháng vừa qua kể từ khi ông Trần Bắc Hà cựu Chủ tịch nhà băng này về hưu vào tháng 9 2016     Trên sàn chứng khoán đóng cửa phiên giao dịch đầu tuần mới 19 11 BID đứng giá tham chiếu sau 2 phiên khởi sắc cuối tuần trước tại mức giá 32 200 đồng CP với khối lượng khớp lệnh hơn 1 52 triệu đơn vị   ,2018-11-20 10:56:47.000,1694,6
1144,369258,2559838,MWG,MWG sẽ “bơm” thêm 1.250 tỷ đồng vốn cho Bách Hóa Xanh trong tháng 11/2018,Hội đồng quản trị của CTCP Đầu tư Thế giới Di Động  mã MWG  đã quyết nghị thông qua việc tăng vốn điều lệ cho CTCP Thương mại Bách Hóa Xanh theo Nghị quyết Đại Hội đồng cổ đông đã thông qua trước đó      Theo đó số vốn tăng trong tháng 11 2018 là 1 250 tỷ đồng  Mục đích tăng vốn là để phục vụ kế hoạch phát triển và mở rộng kinh doanh  Nguồn thực hiện từ vốn tự có hoặc lợi nhuận giữ lại chưa phân phối     Báo cáo tài chính công ty mẹ MWG quý III 2018 cho biết MWG đang nắm giữ 99 95  vốn của Bách Hóa Xanh  Đến cuối tháng 9 2018 MWG đã đầu tư vào Bách Hóa Xanh gần 1 380 tỷ đồng tăng khoảng 750 tỷ đồng so với hồi đầu năm  cuối năm 2017 giá trị đầu tư của MWG vào Bách Hóa Xanh là gần 630 tỷ đồng      Theo kế hoạch trước đó được Đại hội đồng cổ đông thông qua năm 2018 MWG dự kiến sẽ tăng vốn điều lệ thêm cho Bách Hóa Xanh tối đa 3 000 tỷ đồng  Với mức tăng thêm 1 250 tỷ đồng trong tháng 11 2018 thành công tính đến cuối tháng 11 2018 MWG đã tăng vốn điều lệ của Bách Hóa Xanh thêm 2 000 tỷ đồng     9 tháng đầu năm Bách Hóa Xanh đạt tổng doanh thu 2 800 tỷ đồng tăng trưởng 235  so với cùng kỳ năm 2017  Tại thời điểm cuối tháng 9 2018 Bách Hóa Xanh có 409 cửa hàng   ,2018-11-22 10:57:07.000,1175,6
1145,369985,2590544,MWG,MWG thay đổi hạn mức chào bán chứng quyền có đảm bảo,Theo đó Công ty cổ phần Đầu tư Thế giới di động  mã CK  MWG  thay đổi hạn mức chào bán chứng quyền có đảm bảo     Cụ thể hạn mức chào bán cũ của MWG là 19 970 244 cổ phiếu hạn mức chào bán mới là 26 626 811 cổ phiếu     Sau khi MWG thay đổi hạn mức chào bán chứng quyền danh sách cổ phiếu đáp ứng điều kiện là chứng khoán cơ sở của chứng quyền và hạn mức còn được phép chào bán quý IV 2018 được áp dụng từ ngày 28 11 2018 như sau       ,2018-11-28 15:07:54.000,436,5
1146,370114,2590673,BID,Chủ tịch Phan Đức Tú trở thành người đại diện pháp luật của BIDV,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam  BIDV mã BID HoSE  vừa thông báo đã nhận được Giấy chứng nhận đăng ký doanh nghiệp mới thay đổi lần thứ 24 do Sở Kế hoạch và Đầu tư Hà Nội cấp hôm 26 11     Theo đó người đại diện pháp luật đã thay đổi từ Tổng giám đốc sang Chủ tịch HĐQT  Dù vậy ông Phan Đức Tú vẫn là người đại diện pháp luật BIDV  Ở lần thay đổi gần nhất vào tháng 10 2016 ông Tú đã trở thành người đại diện pháp luật của BIDV thay cho cựu Chủ tịch HĐQT Trần Bắc Hà     Ông Phan Đức Tú cũng chính thức được Ngân hàng Nhà nước trao cương vị Chủ tịch HĐQT BIDV ngày 15 11     Ngay sau đó BIDV cũng hoàn tất lấy ý kiến cổ đông trong đó sửa đổi điều lệ quy định Tổng giám đốc là người đại diện theo pháp luật thành Chủ tịch HĐQT là người đại diện theo pháp luật  Người đại diện pháp luật BIDV được thay đổi từ Chủ tịch sang Tổng giám đốc hồi tháng 9 2016 khi ông Trần Bắc Hà rời vị trí Chủ tịch do đến tuổi nghỉ hưu     Cùng với tờ trình thay đổi Điều lệ tại đợt lấy ý kiến cổ đông vừa qua BIDV cũng đã được chấp thuận phương án tăng vốn thông qua phát hành cổ phiếu riêng lẻ cho một nhà đầu tư nước ngoài là KEB Hana đến từ Hàn Quốc     Vốn điều lệ của BIDV vẫn giữ nguyên ở mức hơn 34 270 tỷ đồng trong suốt 3 năm nay sau thương vụ M&A với Ngân hàng Phát Triển Nhà Đồng Bằng Sông Cửu Long  MHB    ,2018-11-29 11:19:21.000,1309,6
1147,370216,2590773,BID,BIDV cho thôi chức Phó Tổng Giám đốc của ông Trần Lục Lang ngay trong ngày bị bắt,"Ngân hàng TMCP Đầu tư và Phát triển Việt Nam  BIDV  vừa công bố thông tin về việc thay đổi nhân sự lãnh đạo ở ngân hàng này     Theo đó căn cứ điều lệ tổ chức hoạt động của ngân hàng BIDV và Quyết định ngày 29 11 2018 của HĐQT ông Trần Lục Lang đã thôi giữ chức vụ Phó Tổng Giám đốc ngân hàng kể từ ngày 29 11 2018      Như chúng tôi đã thông tin cùng ngày 29 11 Cơ quan Cảnh sát điều tra Bộ Công an  C03  đã thực hiện tống đạt các Quyết định và thi hành Lệnh bắt khám xét đối với 04 bị can có liên quan đến vụ án ""Vi phạm quy định về hoạt động ngân hàng hoạt động khác liên quan đến hoạt động ngân hàng"" xảy ra tại Ngân hàng Thương mại cổ phần Đầu tư và phát triển Việt Nam  BIDV   Các bị can này bao gồm ông Trần Bắc Hà nguyên Chủ tịch HĐQT BIDV ông Trần Lục Lang – nguyên Phó Tổng Giám đốc BIDV ông Kiều Đình Hòa – nguyên Giám đốc BIDV Hà Tĩnh bà Lê Thị Vân Anh nguyên Trưởng phòng khách hàng doanh nghiệp BIDV Hà Tĩnh      Các cá nhân này bị khởi tố về tội Vi phạm quy định về hoạt động ngân hàng hoạt động khác liên quan đến hoạt động ngân hàng"" quy định tại Điều 206 Bộ luật Hình sự năm 2015 và áp dụng biện pháp ngăn chặn bắt bị can để tạm giam đối với 03 bị can Trần Bắc Hà Trần Lục Lang và Kiều Đình Hòa  Áp dụng biện pháp ngăn chặn cấm đi khỏi nơi cư trú đối với bị can Lê Thị Vân Anh   ",2018-11-30 07:31:50.000,1297,6
1148,370229,2590786,BID,BIDV ra thông cáo sau vụ nguyên lãnh đạo cao cấp bị bắt,"Thông cáo cho biết ngày 29 11 2018 Cơ quan Cảnh sát điều tra Bộ Công an đã ra quyết định khởi tố vụ án ""Vi phạm quy định về hoạt động ngân hàng hoạt động khác liên quan đến hoạt động ngân hàng"" và khởi tố bị can đối với ông Trần Bắc Hà nguyên Chủ tịch Hội đồng Quản trị BIDV ông Trần Lục Lang nguyên Phó tổng giám đốc BIDV ông Kiều Đình Hòa nguyên Giám đốc BIDV Hà Tĩnh bà Lê Thị Vân Anh nguyên Trưởng phòng khách hàng doanh nghiệp BIDV Hà Tĩnh     Theo BIDV các vấn đề liên quan đến vi phạm của các cá nhân nêu trên xảy ra trước đây đã được BIDV chủ động báo cáo cơ quan chức năng xử lý hỗ trợ làm việc với doanh nghiệp để thu hồi nợ cho ngân hàng  BIDV sẽ tiếp tục phối hợp các cơ quan chức năng xử lý vụ việc theo quy định của pháp luật     ""Với tiềm lực tài chính mạnh quy mô tổng tài sản lớn nhất hệ thống ngân hàng Việt Nam với hệ thống quản trị theo chuẩn mực mọi hoạt động của BIDV luôn đảm bảo được duy trì liên tục ổn định và phát triển góp phần vào việc thực hiện chính sách tiền tệ quốc gia đảm bảo cân đối vĩ mô của đất nước mà không bị ảnh hưởng của sự việc nêu trên"" thông cáo của BIDV viết     Ngân hàng này cũng cho biết đến nay mọi hoạt động kinh doanh luôn được duy trì ổn định an toàn hiệu quả  Đến cuối tháng 11 2018 BIDV cơ bản hoàn thành các mục tiêu kế hoạch kinh doanh năm 2018 đã được đại hội đồng cổ đông thông qua     Cụ thể tổng tài sản BIDV đến cuối tháng 11 2018 đạt 1 255 nghìn tỷ đồng  dư nợ cho vay nền kinh tế tăng 13 5  nợ xấu kiểm soát thấp dưới 1 6   lợi nhuận tăng trưởng 18   đảm bảo các chỉ tiêu an toàn theo quy định của pháp luật và thông lệ quốc tế  Tổ chức định hạng quốc tế Moody's nâng hạng tín nhiệm cơ sở  BCA  của BIDV từ mức b3 lên mức b2     Cùng đó BIDV khẳng định hoạt động của toàn hệ thống không bị ảnh hưởng tiêu cực từ những thông tin trên     Cuối tháng 10 vừa qua BIDV cũng đã lấy ý kiến cổ đông bằng văn bản về kế hoạch chào bán 17 65  cổ phần cho KEB Hana Bank tập đoàn tài chính của Hàn Quốc trong thời gian tới với giá bán dự kiến không được thấp hơn giá thị trường   ",2018-11-30 07:54:12.000,2032,7
1149,370949,2601499,FPT,SIC đăng ký bán nửa triệu cổ phiếu FPT,Công ty TNHH Một thành viên Đầu tư SCIC  SIC  vừa thông báo đăng ký bán 500 000 cổ phiếu Công ty cổ phần FPT  HoSE  FPT  trong thời gian từ 7 12 đến 4 1 2019  Phương thức giao dịch là khớp lệnh hoặc thỏa thuận     Trước giao dịch SIC đang sở hữu hơn 2 triệu cổ phiếu tỷ lệ 0 33  vốn FPT  Tuy nhiên SIC có người nội bộ là ông Lê Song Lai Thành viên HĐQT của FPT nên thuộc diện phải công bố thông tin  Nếu giao dịch thành công SIC còn sở hữu hơn 1 5 triệu cp tỷ lệ 0 24      Vào tháng 8 SIC cũng bán thành công 216 000 cổ phiếu FPT thông qua phương thức khớp lệnh để giảm tỷ lệ sở hữu xuống như hiện nay     Trên thị trường cổ phiếu FPT đang giao dịch tại mức giá 44 600 đồng cp  5 12   Tạm tính theo giá này SIC có thể thu về khoảng 22 tỷ đồng   ,2018-12-06 09:08:07.000,745,6
1150,371727,2612265,FPT,FPT vượt kế hoạch lợi nhuận cả năm sau 11 tháng,Kết thúc 11 tháng đầu năm 2018 doanh thu và lợi nhuận trước thuế của FPT lần lượt đạt 20 487 tỷ đồng và 3 571 tỷ đồng tương đương 94  và 102  kế hoạch cả năm tăng 21  và 35  so với cùng kỳ trong điều kiện so sánh tương đương  Năm 2017 hợp nhất kết quả kinh doanh của FPT Retail và Synnex FPT theo phương pháp vốn chủ sở hữu đối với công ty liên kết      Trong điều kiện so sánh với số liệu thực tế cùng kỳ năm 2017  Năm 2017 hợp nhất toàn bộ kết quả kinh doanh của FPT Retail và Synnex FPT  doanh thu giảm 48  và lợi nhuận trước thuế tăng 19      Lợi nhuận sau thuế FPT đạt 3 013 tỷ đồng tăng 20  so với cùng kỳ  Lợi nhuận sau thuế của cổ đông công ty mẹ đạt 2 421 tỷ đồng tăng 24      Lợi nhuận khối Công nghệ tăng 44     Doanh thu khối Công nghệ và Viễn thông đóng góp 94  tổng doanh thu của toàn Tập đoàn     Trong đó khối Công nghệ ghi nhận doanh thu và lợi nhuận trước thuế đạt lần lượt 11 214 tỷ đồng và 1 405 tỷ đồng tăng tương ứng 25  và 44  so với cùng kỳ tương đương 106  và 112  kế hoạch lũy kế  Trong Khối công nghệ lĩnh vực xuất khẩu phần mềm ghi nhận doanh thu 7 468 tỷ đồng tăng 35   lợi nhuận trước thuế đạt 1 197 tỷ đồng tăng 33   Doanh thu tại các thị trường đều có mức tăng trưởng tốt trên 27  so với cùng kỳ     Khối Viễn thông ghi nhận 8 062 tỷ đồng doanh thu đạt kế hoạch lũy kế tăng 16  trong khi đó LNTT đạt 1 402 tỷ đồng tăng 23  tương đương 104  kế hoạch lũy kế  Trong khối Viễn thông FPT Online  hoạt động trong lĩnh vực nội dung số  đóng góp 21  LNTT khối viễn thông tương đương 291 tỷ đồng tăng 13  so với cùng kỳ  Tỷ suất LNTT được cải thiện đạt 60 3   11 tháng 2017  53 2    Ngày 10 12 2018 tuân thủ các quy định niêm yết đối với công ty đại chúng FPT Online đã niêm yết 14 08 triệu cổ phiếu trên sàn Upcom     Lợi nhuận từ thị trường nước ngoài tăng 39     Trong 11 tháng đầu năm thị trường nước ngoài mang về cho FPT 8 059 tỷ đồng doanh thu tăng 31  và 1 344 tỷ đồng LNTT tăng 39  so với cùng kỳ năm trước  Tỷ trọng doanh thu thị trường nước ngoài tăng từ mức 16  trong 11 tháng năm 2017 lên mức 39  trong 11 tháng năm 2018   ,2018-12-12 16:26:29.000,2059,6
1151,371800,2612339,BID,ADB cung cấp 300 triệu USD vốn vay cho BIDV để hỗ trợ doanh nghiệp nhỏ và vừa,Hợp đồng vay tín chấp này bao gồm khoản vay A trị giá 200 triệu USD do ADB cung cấp và khoản vay B trị giá 100 triệu USD do ADB thu xếp hợp vốn từ 12 ngân hàng thương mại với mỗi khoản vay được chia thành 2 cấu phần có kỳ hạn 3 năm và 5 năm     Hợp đồng tín dụng được ký kết bởi ông Michael Barrow và ông Lê Ngọc Lâm Phó Tổng giám đốc phụ trách Ban Điều hành BIDV     Ông Barrow Vụ trưởng Vụ Hoạt động khu vực tư nhân của ADB cho biết  Quan hệ đối tác của ADB với BIDV sẽ giúp thúc đẩy hoạt động cho vay đối với các doanh nghiệp vốn thường gặp khó khăn trong việc tiếp cận nguồn vốn  Nỗ lực của BIDV trong việc xác định cho vay DNNVV là một ưu tiên chiến lược then chốt hoàn toàn phù hợp với các nỗ lực của ADB và Chính phủ trong việc cải thiện tiếp cận nguồn tài chính của DNNVV qua đó góp phần vào tăng trưởng kinh tế bền vững của quốc gia      Còn ông Phan Đức Tú Chủ tịch HĐQT BIDV cho biết khoản vay sẽ hỗ trợ các DNVVN tại Việt Nam đồng thời khẳng định quan hệ đối tác của BIDV với ADB trong việc hỗ trợ xóa nghèo tăng trưởng kinh tế thúc đẩy hội nhập khu vực và bảo vệ môi trường   ,2018-12-13 09:59:06.000,1089,7
1152,371814,2612353,PNJ,PNJ tạm ứng cổ tức bằng tiền 8%,Công ty Cổ phần Vàng bạc Đá quý Phú Nhuận  HOSE  PNJ  thông báo sẽ thực hiện tạm ứng cổ tức bằng tiền mặt đợt 2 năm 2018 với tỷ lệ 8   Với 167 triệu cổ phiếu đang lưu hành số tiền PNJ dự chi đợt này gần 134 tỷ đồng     Công ty thống nhất ngày đăng ký cuối cùng dự kiến là 2 1 2019 và ngày thanh toán là 14 1 2019     Trước đó hồi tháng 6 PNJ đã thực hiện phát hành hơn 54 triệu cổ phiếu thưởng cho cổ đông hiện hữu tỷ lệ 50  để tăng vốn lên 1 621 tỷ đồng  Đến tháng 8 PNJ thực hiện chi trả cổ tức tiền mặt tỷ lệ 10  ứng với số tiền 162 tỷ đồng  Còn lần gần đây nhất PNJ phát hành 4 9 triệu cổ phiếu ESOP để tăng vốn điều lệ lên 1 670 tỷ đồng như hiện nay     Trong 9 tháng đầu năm hoạt động kinh doanh PNJ tương đối khả quan với doanh thu thuần đạt 10 508 tỷ đồng tăng 35   lợi nhuận sau thuế 694 tỷ đồng cao hơn 38  so với cùng kỳ năm trước  Thu nhập trên mỗi cổ phần  EPS  9 tháng đầu năm đạt 4 283 đồng     Trên thị trường chứng khoán cổ phiếu PNJ tăng 4  trong 1 tháng qua và hiện giao dịch quanh vùng giá 99 000 đồng cp   ,2018-12-13 13:32:32.000,1027,6
1153,371989,2612526,BID,"BIDV vay thêm 1.000 tỷ đồng từ kênh trái phiếu, 'rẻ' hơn lãi suất dân cư",Ngân hàng TMCP Đầu tư và Phát triển Việt Nam  BIDV mã BID HoSE  vừa thông báo kết quả phát hành Trái phiếu BIDV đợt 4 và 5 2018 kỳ hạn 2 năm với tổng giá trị phát hành 1 000 tỷ đồng     Trái phiếu có kèm quyền mua lại của Tổ chức phát hành và quyền yêu cầu mua lại của những trái chủ và không chuyển đổi không kèm chứng quyền không có bảo đảm     Trái phiếu có kỳ hạn 2 năm  Lãi suất cố định ở mức 6 0  năm lãi trái phiếu được trả sau định kỳ hàng năm  Mức lãi suất trên thậm chí còn thấp hơn lãi suất tiết kiệm huy động trên thị trường dân cư của chính ngân hàng  6 9  năm      Bên cạnh đó hiện BIDV còn đang huy động vốn thông qua phát hành trái phiếu ra công chúng với tổng giá trị 4 000 tỷ đồng bao gồm 3 000 tỷ đồng trái phiếu kỳ hạn 7 năm và 1 000 tỷ đồng trái phiếu kỳ hạn 10 năm  Đợt phát hành đã được kéo dài thêm 1 tuần và dự kiến phân phối đến 19 12     Huy động thành công số vốn này sẽ giúp BIDV gia tăng phần vốn cấp 2 cải thiện hệ số CAR của nhà băng này khi phương án tăng vốn điều lệ vẫn chưa thể hoàn tất  Cuối tháng 10 vừa qua BIDV đã lấy ý kiến cổ đông về việc phát hành 603 triệu cổ phần tương đương 17 65  vốn hiện tại và 15  vốn sau tăng cho ngân hàng Hàn Quốc KEB Hana Bank  Phương án tăng vốn đã được ngân hàng này trình cổ đông từ 2 năm trước nhưng đến nay với chính thức công bố về đối tác mua  Tuy nhiên thời điểm tăng vốn dự kiến vẫn chưa được BIDV cho biết   ,2018-12-14 15:23:58.000,1389,6
1154,372264,2622799,PNJ,"Khối ngoại mua 2,38 triệu cổ phiếu PNJ với giá trần ngay khi vừa “hở room”","Mới đây CTCP Vàng bạc đá quý Phú Nhuận  PNJ  đã phát hành 4 86 triệu cổ phiếu cho người lao động  ESOP  với mức giá 20 000 đồng cp  Sau đợt phát hành này vốn điều lệ PNJ nâng lên hơn 1 670 tỷ đồng tương ứng số lượng cổ phiếu lưu hành là 167 triệu đơn vị     Do PNJ đã kín room ngoại ở mức 49  nên khi phát hành ESOP 4 86 triệu cổ phiếu sẽ dẫn tới ""hở room"" ngoại 2 38 triệu cổ phiếu     Trong phiên giao dịch hôm nay  18 12  khối ngoại đã lập tức mua vào 2 38 triệu cổ phiếu PNJ tại giá trần 106 400 đồng cp tương ứng tổng giá trị 253 2 tỷ đồng thông qua phương thức thỏa thuận giúp PNJ lập tức kín room ngoại 49      Đáng chú ý mức giá khối ngoại bỏ ra để mua cổ phiếu PNJ cao hơn khoảng 10 000 đồng cp so với thị giá PNJ trên sàn chứng khoán     Cách đây ít ngày PNJ đã ra thông báo tạm ứng cổ tức bằng tiền mặt với tỷ lệ 8  cổ phiếu  1 cổ phiếu nhận được 800 đồng   Ngày đăng ký cuối cùng để thực hiện quyền là 2 1 2019 và ngày thanh toán dự kiến là 14 1 2019   ",2018-12-18 10:16:14.000,965,6
1155,372328,2622863,SSI,Công ty chứng khoán Sài Gòn đổi tên sau 18 năm,"Là một trong những công ty chứng khoán tư nhân đầu tiên tại Việt Nam Công ty chứng khoán Sài Gòn vừa đổi tên thành Công ty chứng khoán SSI  Tên gọi mới cũng trùng với mã chứng khoán của công ty này trên sàn chứng khoán TP HCM  HoSE      Trước đó tại phiên họp thường niên cuối tháng 4 Công ty chứng khoán SSI đã lấy ý kiến cổ đông về việc này  Trao đổi với báo chí bên lề đại hội Chủ tịch Hội đồng quản trị Nguyễn Duy Hưng khi đó cho biết việc đổi tên này nhằm hướng đến sự thuận tiện trong cách nhận diện thương hiệu  Ngoài việc thay đổi tên gọi ông Hưng cho hay công ty không thay đổi logo và vẫn dùng bộ nhận diện cũ  ""Chúng tôi không cần giải thích Công ty Chứng khoán Sài Gòn chính là SSI nữa vì tên mới đã bao hàm tất cả"" ông nói     Khởi đầu là công ty chứng khoán tư nhân duy nhất và nhỏ nhất với số vốn điều lệ chỉ 6 tỷ đồng sau 18 năm SSI đã trở thành công ty chứng khoán lớn nhất Việt Nam với số vốn điều lệ hơn 5 000 tỷ đồng tổng tài sản chạm mốc 1 tỷ USD  Thương hiệu SSI hiện được định giá 30 8 triệu USD và là công ty chứng khoán duy nhất có mặt trong Top 40 thương hiệu giá trị nhất Việt Nam      Người đứng đầu SSI cho rằng việc đổi tên này cũng sẽ giúp nhà đầu tư đặc biệt là khối ngoại và cộng đồng quốc tế dễ dàng nhận diện công ty hơn  Đây cũng được xem là một bước thay đổi cần thiết nhằm tăng nhận diện thương hiệu SSI đối với các nhà đầu tư trong bối cảnh công ty này đang dần trở thành một thương hiệu có giá trị     Hiện SSI hoạt động trên cả bốn lĩnh vực dịch vụ tài chính lớn bao gồm dịch vụ chứng khoán quản lý quỹ đầu tư dịch vụ ngân hàng đầu tư nguồn vốn và kinh doanh tài chính với mạng lưới chi nhánh và phòng giao dịch tại những thành phố lớn như Hà Nội TP HCM Hải Phòng Nha Trang Vũng Tàu   ",2018-12-18 15:00:21.000,1726,6
1156,373412,2633941,SSI,"Chủ tịch Chứng khoán SSI (SSI) mua thêm gần 1,9 triệu cổ phiếu ESOP",Chương trình ESOP lần này SSI đã phân phối 10 triệu cổ phần cho 167 người lao động với giá phát hành 10 000 đồng cổ phần     Theo thông báo ông Nguyễn Duy Hưng Chủ tịch HĐQT mua thêm 1 899 000 cổ phần nâng tỷ lệ sở hữu lên 1 33   Trong đó đáng chú ý ông Hưng được phân bổ thêm 43 000 cổ phần do người lao động không đăng ký mua         Danh sách cổ đông nội bộ và người có liên quan mua cổ phiếu ESOP     Ông Nguyễn Hồng Nam Thành viên HĐQT SSI được mua thêm 700 000 cổ phiếu ESOP nâng sở hữu lên 0 33       Tổng số cổ phần ESOP người nội bộ thuộc đối tượng công bố thông tin như HĐQT Ban kiểm soát kế toán trưởng giám đốc chi nhánh SSI mua là 3 394 000 cổ phần chiếm 2 27      Như vậy SSI là công ty niêm yết mà cổ đông sáng lập giữ tỷ lệ sở hữu có thể coi là thấp nhất trên thị trường hiện nay   ,2018-12-26 16:21:03.000,798,6
1157,373454,2633986,MSN,Masan Corp vừa bán ra hơn 12 triệu cổ phiếu Masan Group (MSN),CTCP Masan Masan Corp vừa báo cáo kết quả giao dịch cổ phiếu MSN của CTCP Tập đoàn Masan  Masan Group      Theo đó hết thời gian đăng ký từ 26 11 đến 25 12 2018 CTCP Masan mới bán được 12 38 triệu cổ phiếu MSN trong tổng số 12 5 triệu cổ phiếu đăng ký bán trước đó  Giao dịch thực hiện theo phương thức thỏa thuận  Nguyên nhân không bán hết do không đạt được thỏa thuận     Sau giao dịch CTCP Masan giảm lượng sở hữu cổ phiếu MSN từ 377 59 triệu cổ phiếu  tỷ lệ 32 46   xuống 365 21 triệu cổ phiếu  tỷ lệ 31 4       Ở chiều ngược lại Công ty TNHH MTV Xây dựng Hoa Hướng Dương đã mua 5 03 triệu cổ phiếu trong tổng số 12 5 triệu cổ phiếu đăng ký mua trước đó nâng lượng sở hữu cổ phiếu MSN từ hơn 149 72 triệu cổ phiếu  tỷ lệ 12 87   lên 154 75 triệu cổ phiếu  tỷ lệ 13 3    Nguyên nhân không mua hết lượng cổ phiếu đăng ký cũng do không đạt được thỏa thuận     Về mối quan hệ CTCP Masan do ông Nguyễn Đăng Quang Chủ tịch HĐQT của Masan Group làm Chủ tịch kiêm Tổng Giám đốc của CTCP Masan  Ngoài ra bà Nguyễn Hoàng Yến Thành viên HĐQT Masan Group làm Thành viên HĐQT  Bên cạnh đó ông Nguyễn Thiều Nam Thành viên HDDQT kiêm Phó TGĐ Masan Group cũng là Thành viên HĐQT kiêm Phó TGĐ CTCP Masan     Đối với công ty Xây dựng Hoa Hướng Dương ông Nguyễn Thiều Nam chính là Chủ tịch HĐQT kiêm Giám đốc công ty         Điều đáng chú ý ban đầu Công ty Xây dựng Hoa Hướng Dương đăng ký mua 12 5 triệu cổ phiếu MSN đúng bằng số cổ phiếu mà CTCP Masan đăng ký bán  Tuy nhiên kết quả thì CTCP Masan bán được 12 38 triệu cổ phiếu còn Hoa Hướng Dương chỉ mua được 5 03 triệu cổ phiếu     Trên thị trường cổ phiếu MSN sau khi bất ngờ tăng mạnh lên vùng đỉnh ở mức 114 600 đồng cổ phiếu  đóng cửa phiên giao dịch ngày 2 4 2018  thì đã hạ nhiệt giảm sâu và hiện giao dịch quanh mức giá 79 000 đồng cổ phiếu   ,2018-12-27 07:39:35.000,1790,6
1158,374696,2675177,SSI,"Năm 2018, SSI tiếp tục dẫn đầu thị phần môi giới, ACBS trở lại Top 10",Các vị trí còn lại trong Top 5 bao gồm HSC với thị phần 11 24  VCSC 10 95  VND 7 32  MBS 5 63       Theo sau là các CTCK SHS 4 02  FPTS 3 334  BVSC 2 99  và BSC 2 83      Năm nay ACBS quay trở lại Top 10 thị phần môi giới lớn nhất năm 2018 với thị phần 3 46  trong khi năm 2017 ACBS nằm ngoài bảng xếp hạng  ngược lại CTCK Artex năm nay không còn đứng trong hàng ngũ Top 10 thị phần         Thị phần môi giới cổ phiếu và chứng chỉ quỹ 2018  nguồn HOSE         Thị phần môi giới trái phiếu 2018     Tính riêng quý IV VCSC bất ngờ vươn lên vị trí đầu bảng với thị phần 17 04   Khả năng cao là nhờ thương vụ giao dịch thỏa thuận lớn của Masan  MSN  có giá trị tới 11 000 tỷ đồng thực hiện qua CTCK này     Tại thời điểm diễn ra giao dịch  ngày 2 10 2018  trưởng phòng môi giới một CTCK cho rằng chỉ cần một deal giao dịch này thôi cũng đã khiến thị phần của CTCK tăng lên đáng kể         Thị phần môi giới cổ phiếu và chứng chỉ quỹ Quý IV 2018        Thị phần môi giới trái phiếu Quý IV 2018    Cũng trong quý IV SSI tạm lùi về vị trí thứ 2 với thị phần giảm nhẹ từ 15 79  xuống 14 99  còn HSC là 9 52  VND 6 36  MBS 5 14   Đáng chú ý trong Top 10 quý IV 2018 xuất hiện gương mặt mới VPBS với thị phần 2 87  trong khi BSC lọt ra ngoài bảng xếp hạng   ,2019-01-07 08:43:58.000,1248,6
